Population	Exposed	TotalExposed	Symptomatic	Asymptomatic	Death	Recovered	TotalRecovered	MinutesPassed
100000	98	96	0	1	0	0	0	2540
100000	98	96	0	1	0	0	0	2544
100000	99	97	0	1	0	0	0	2548
100000	99	97	0	1	0	0	0	2552
100000	99	97	0	1	0	0	0	2556
100000	99	97	0	1	0	0	0	2560
100000	99	97	0	1	0	0	0	2564
100000	99	97	0	1	0	0	0	2568
100000	99	97	0	1	0	0	0	2572
100000	99	97	0	1	0	0	0	2576
100000	99	97	0	1	0	0	0	2580
100000	99	97	0	1	0	0	0	2584
100000	99	97	0	1	0	0	0	2588
100000	99	97	0	1	0	0	0	2592
100000	99	97	0	1	0	0	0	2596
100000	100	98	0	1	0	0	0	2600
100000	100	98	0	1	0	0	0	2604
100000	100	98	0	1	0	0	0	2608
100000	100	98	0	1	0	0	0	2612
100000	100	98	0	1	0	0	0	2616
100000	100	98	0	1	0	0	0	2620
100000	100	98	0	1	0	0	0	2624
100000	100	98	0	1	0	0	0	2628
100000	101	99	0	1	0	0	0	2632
100000	101	99	0	1	0	0	0	2636
100000	102	100	0	1	0	0	0	2640
100000	102	100	0	1	0	0	0	2644
100000	102	100	0	1	0	0	0	2648
100000	102	100	0	1	0	0	0	2652
100000	102	100	0	1	0	0	0	2656
100000	102	100	1	1	0	0	0	2660
100000	102	100	1	1	0	0	0	2664
100000	102	100	1	1	0	0	0	2668
100000	102	100	1	1	0	0	0	2672
100000	103	101	1	1	0	0	0	2676
100000	103	101	1	1	0	0	0	2680
100000	103	101	1	1	0	0	0	2684
100000	103	101	1	1	0	0	0	2688
100000	103	101	1	1	0	0	0	2692
100000	103	101	1	1	0	0	0	2696
100000	103	101	1	1	0	0	0	2700
100000	103	101	1	1	0	0	0	2704
100000	103	101	1	1	0	0	0	2708
100000	103	101	1	1	0	0	0	2712
100000	103	101	1	1	0	0	0	2716
100000	103	101	1	1	0	0	0	2720
100000	103	101	1	1	0	0	0	2724
100000	103	101	1	1	0	0	0	2728
100000	103	101	1	1	0	0	0	2732
100000	104	102	1	1	0	0	0	2736
100000	104	102	1	1	0	0	0	2740
100000	104	102	1	1	0	0	0	2744
100000	104	102	1	1	0	0	0	2748
100000	104	102	1	1	0	0	0	2752
100000	104	102	1	1	0	0	0	2756
